n:1 mse_avg:8.01 mse_y:10.72 mse_u:2.85 mse_v:2.35 psnr_avg:39.09 psnr_y:37.83 psnr_u:43.59 psnr_v:44.43 
n:2 mse_avg:8.18 mse_y:10.97 mse_u:2.84 mse_v:2.34 psnr_avg:39.00 psnr_y:37.73 psnr_u:43.59 psnr_v:44.44 
n:3 mse_avg:7.64 mse_y:10.20 mse_u:2.77 mse_v:2.29 psnr_avg:39.30 psnr_y:38.04 psnr_u:43.71 psnr_v:44.53 
n:4 mse_avg:7.64 mse_y:10.20 mse_u:2.77 mse_v:2.29 psnr_avg:39.30 psnr_y:38.04 psnr_u:43.71 psnr_v:44.53 
n:5 mse_avg:7.63 mse_y:10.18 mse_u:2.76 mse_v:2.29 psnr_avg:39.31 psnr_y:38.05 psnr_u:43.72 psnr_v:44.53 
n:6 mse_avg:7.75 mse_y:10.36 mse_u:2.77 mse_v:2.28 psnr_avg:39.24 psnr_y:37.98 psnr_u:43.70 psnr_v:44.54 
n:7 mse_avg:7.75 mse_y:10.36 mse_u:2.77 mse_v:2.28 psnr_avg:39.24 psnr_y:37.98 psnr_u:43.70 psnr_v:44.54 
n:8 mse_avg:7.22 mse_y:9.60 mse_u:2.71 mse_v:2.26 psnr_avg:39.54 psnr_y:38.31 psnr_u:43.80 psnr_v:44.59 
n:9 mse_avg:7.27 mse_y:9.66 mse_u:2.74 mse_v:2.24 psnr_avg:39.51 psnr_y:38.28 psnr_u:43.76 psnr_v:44.63 
n:10 mse_avg:7.10 mse_y:9.40 mse_u:2.72 mse_v:2.27 psnr_avg:39.62 psnr_y:38.40 psnr_u:43.78 psnr_v:44.56 
n:11 mse_avg:7.43 mse_y:9.89 mse_u:2.75 mse_v:2.31 psnr_avg:39.42 psnr_y:38.18 psnr_u:43.74 psnr_v:44.49 
n:12 mse_avg:6.35 mse_y:8.54 mse_u:2.10 mse_v:1.84 psnr_avg:40.10 psnr_y:38.82 psnr_u:44.92 psnr_v:45.47 
n:13 mse_avg:6.09 mse_y:8.17 mse_u:2.06 mse_v:1.81 psnr_avg:40.28 psnr_y:39.01 psnr_u:45.00 psnr_v:45.56 
n:14 mse_avg:5.85 mse_y:7.81 mse_u:2.03 mse_v:1.80 psnr_avg:40.46 psnr_y:39.20 psnr_u:45.06 psnr_v:45.57 
n:15 mse_avg:5.81 mse_y:7.75 mse_u:2.03 mse_v:1.79 psnr_avg:40.49 psnr_y:39.24 psnr_u:45.06 psnr_v:45.60 
n:16 mse_avg:6.15 mse_y:8.26 mse_u:2.07 mse_v:1.79 psnr_avg:40.24 psnr_y:38.96 psnr_u:44.98 psnr_v:45.60 
n:17 mse_avg:5.83 mse_y:7.79 mse_u:2.02 mse_v:1.79 psnr_avg:40.48 psnr_y:39.21 psnr_u:45.08 psnr_v:45.61 
n:18 mse_avg:5.82 mse_y:7.78 mse_u:2.02 mse_v:1.78 psnr_avg:40.48 psnr_y:39.22 psnr_u:45.08 psnr_v:45.62 
n:19 mse_avg:5.93 mse_y:7.94 mse_u:2.04 mse_v:1.79 psnr_avg:40.40 psnr_y:39.13 psnr_u:45.04 psnr_v:45.61 
n:20 mse_avg:5.99 mse_y:8.02 mse_u:2.05 mse_v:1.78 psnr_avg:40.36 psnr_y:39.09 psnr_u:45.02 psnr_v:45.63 
n:21 mse_avg:5.99 mse_y:8.02 mse_u:2.05 mse_v:1.78 psnr_avg:40.36 psnr_y:39.09 psnr_u:45.02 psnr_v:45.63 
n:22 mse_avg:4.70 mse_y:6.31 mse_u:1.67 mse_v:1.30 psnr_avg:41.41 psnr_y:40.13 psnr_u:45.90 psnr_v:47.01 
n:23 mse_avg:4.68 mse_y:6.29 mse_u:1.67 mse_v:1.29 psnr_avg:41.42 psnr_y:40.15 psnr_u:45.90 psnr_v:47.03 
n:24 mse_avg:4.37 mse_y:5.82 mse_u:1.64 mse_v:1.27 psnr_avg:41.73 psnr_y:40.48 psnr_u:45.99 psnr_v:47.09 
n:25 mse_avg:4.64 mse_y:6.24 mse_u:1.63 mse_v:1.27 psnr_avg:41.46 psnr_y:40.18 psnr_u:46.00 psnr_v:47.09 
n:26 mse_avg:4.64 mse_y:6.23 mse_u:1.64 mse_v:1.27 psnr_avg:41.47 psnr_y:40.19 psnr_u:45.99 psnr_v:47.08 
n:27 mse_avg:4.44 mse_y:5.94 mse_u:1.61 mse_v:1.29 psnr_avg:41.65 psnr_y:40.39 psnr_u:46.06 psnr_v:47.04 
n:28 mse_avg:4.22 mse_y:5.61 mse_u:1.61 mse_v:1.28 psnr_avg:41.87 psnr_y:40.64 psnr_u:46.07 psnr_v:47.08 
n:29 mse_avg:4.22 mse_y:5.61 mse_u:1.61 mse_v:1.28 psnr_avg:41.88 psnr_y:40.64 psnr_u:46.07 psnr_v:47.07 
n:30 mse_avg:4.52 mse_y:6.06 mse_u:1.62 mse_v:1.28 psnr_avg:41.58 psnr_y:40.31 psnr_u:46.03 psnr_v:47.06 
n:31 mse_avg:4.55 mse_y:6.10 mse_u:1.64 mse_v:1.27 psnr_avg:41.55 psnr_y:40.28 psnr_u:45.99 psnr_v:47.08 
n:32 mse_avg:3.80 mse_y:5.09 mse_u:1.37 mse_v:1.06 psnr_avg:42.34 psnr_y:41.06 psnr_u:46.78 psnr_v:47.90 
n:33 mse_avg:3.19 mse_y:4.20 mse_u:1.33 mse_v:1.03 psnr_avg:43.09 psnr_y:41.90 psnr_u:46.91 psnr_v:47.99 
n:34 mse_avg:3.20 mse_y:4.21 mse_u:1.33 mse_v:1.03 psnr_avg:43.08 psnr_y:41.89 psnr_u:46.90 psnr_v:47.98 
n:35 mse_avg:3.40 mse_y:4.51 mse_u:1.35 mse_v:1.04 psnr_avg:42.81 psnr_y:41.59 psnr_u:46.83 psnr_v:47.97 
n:36 mse_avg:3.44 mse_y:4.56 mse_u:1.35 mse_v:1.04 psnr_avg:42.76 psnr_y:41.54 psnr_u:46.81 psnr_v:47.95 
n:37 mse_avg:3.48 mse_y:4.62 mse_u:1.36 mse_v:1.04 psnr_avg:42.71 psnr_y:41.48 psnr_u:46.81 psnr_v:47.96 
n:38 mse_avg:2.97 mse_y:3.88 mse_u:1.30 mse_v:1.01 psnr_avg:43.40 psnr_y:42.24 psnr_u:46.99 psnr_v:48.10 
n:39 mse_avg:3.19 mse_y:4.19 mse_u:1.32 mse_v:1.01 psnr_avg:43.10 psnr_y:41.90 psnr_u:46.92 psnr_v:48.08 
n:40 mse_avg:3.22 mse_y:4.25 mse_u:1.31 mse_v:1.01 psnr_avg:43.05 psnr_y:41.85 psnr_u:46.95 psnr_v:48.08 
n:41 mse_avg:3.27 mse_y:4.33 mse_u:1.32 mse_v:1.01 psnr_avg:42.98 psnr_y:41.77 psnr_u:46.92 psnr_v:48.08 
n:42 mse_avg:2.84 mse_y:3.79 mse_u:1.09 mse_v:0.82 psnr_avg:43.59 psnr_y:42.35 psnr_u:47.76 psnr_v:48.98 
n:43 mse_avg:2.46 mse_y:3.22 mse_u:1.05 mse_v:0.81 psnr_avg:44.23 psnr_y:43.05 psnr_u:47.92 psnr_v:49.07 
n:44 mse_avg:2.56 mse_y:3.37 mse_u:1.06 mse_v:0.81 psnr_avg:44.05 psnr_y:42.86 psnr_u:47.88 psnr_v:49.04 
n:45 mse_avg:2.56 mse_y:3.37 mse_u:1.05 mse_v:0.81 psnr_avg:44.05 psnr_y:42.85 psnr_u:47.93 psnr_v:49.05 
n:46 mse_avg:2.58 mse_y:3.40 mse_u:1.06 mse_v:0.81 psnr_avg:44.02 psnr_y:42.82 psnr_u:47.88 psnr_v:49.04 
n:47 mse_avg:2.39 mse_y:3.12 mse_u:1.04 mse_v:0.80 psnr_avg:44.35 psnr_y:43.19 psnr_u:47.95 psnr_v:49.08 
n:48 mse_avg:2.44 mse_y:3.20 mse_u:1.04 mse_v:0.80 psnr_avg:44.26 psnr_y:43.08 psnr_u:47.96 psnr_v:49.08 
n:49 mse_avg:2.29 mse_y:2.97 mse_u:1.02 mse_v:0.81 psnr_avg:44.54 psnr_y:43.40 psnr_u:48.05 psnr_v:49.06 
n:50 mse_avg:2.35 mse_y:3.06 mse_u:1.03 mse_v:0.81 psnr_avg:44.42 psnr_y:43.27 psnr_u:48.02 psnr_v:49.06 
