n:1 mse_avg:252.48 mse_y:361.46 mse_u:21.13 mse_v:47.94 psnr_avg:24.11 psnr_y:22.55 psnr_u:34.88 psnr_v:31.32 
n:2 mse_avg:265.36 mse_y:380.96 mse_u:20.57 mse_v:47.74 psnr_avg:23.89 psnr_y:22.32 psnr_u:35.00 psnr_v:31.34 
n:3 mse_avg:283.46 mse_y:407.90 mse_u:21.53 mse_v:47.66 psnr_avg:23.61 psnr_y:22.03 psnr_u:34.80 psnr_v:31.35 
n:4 mse_avg:277.62 mse_y:399.41 mse_u:21.02 mse_v:47.09 psnr_avg:23.70 psnr_y:22.12 psnr_u:34.90 psnr_v:31.40 
n:5 mse_avg:258.26 mse_y:370.25 mse_u:21.45 mse_v:47.09 psnr_avg:24.01 psnr_y:22.45 psnr_u:34.82 psnr_v:31.40 
n:6 mse_avg:261.06 mse_y:374.47 mse_u:22.22 mse_v:46.25 psnr_avg:23.96 psnr_y:22.40 psnr_u:34.66 psnr_v:31.48 
n:7 mse_avg:266.08 mse_y:382.35 mse_u:21.33 mse_v:45.72 psnr_avg:23.88 psnr_y:22.31 psnr_u:34.84 psnr_v:31.53 
n:8 mse_avg:252.37 mse_y:361.44 mse_u:22.44 mse_v:46.03 psnr_avg:24.11 psnr_y:22.55 psnr_u:34.62 psnr_v:31.50 
n:9 mse_avg:240.49 mse_y:343.76 mse_u:22.60 mse_v:45.28 psnr_avg:24.32 psnr_y:22.77 psnr_u:34.59 psnr_v:31.57 
n:10 mse_avg:249.78 mse_y:357.81 mse_u:21.99 mse_v:45.47 psnr_avg:24.16 psnr_y:22.59 psnr_u:34.71 psnr_v:31.55 
n:11 mse_avg:260.13 mse_y:372.82 mse_u:23.10 mse_v:46.40 psnr_avg:23.98 psnr_y:22.42 psnr_u:34.49 psnr_v:31.47 
n:12 mse_avg:260.34 mse_y:373.29 mse_u:22.55 mse_v:46.36 psnr_avg:23.98 psnr_y:22.41 psnr_u:34.60 psnr_v:31.47 
n:13 mse_avg:252.36 mse_y:361.38 mse_u:22.49 mse_v:46.14 psnr_avg:24.11 psnr_y:22.55 psnr_u:34.61 psnr_v:31.49 
n:14 mse_avg:249.95 mse_y:357.51 mse_u:23.39 mse_v:46.23 psnr_avg:24.15 psnr_y:22.60 psnr_u:34.44 psnr_v:31.48 
n:15 mse_avg:250.39 mse_y:358.32 mse_u:23.01 mse_v:46.06 psnr_avg:24.14 psnr_y:22.59 psnr_u:34.51 psnr_v:31.50 
n:16 mse_avg:251.36 mse_y:359.37 mse_u:24.06 mse_v:46.63 psnr_avg:24.13 psnr_y:22.58 psnr_u:34.32 psnr_v:31.44 
n:17 mse_avg:250.09 mse_y:357.18 mse_u:24.60 mse_v:47.18 psnr_avg:24.15 psnr_y:22.60 psnr_u:34.22 psnr_v:31.39 
n:18 mse_avg:249.91 mse_y:357.30 mse_u:23.85 mse_v:46.44 psnr_avg:24.15 psnr_y:22.60 psnr_u:34.36 psnr_v:31.46 
n:19 mse_avg:250.60 mse_y:358.34 mse_u:23.92 mse_v:46.35 psnr_avg:24.14 psnr_y:22.59 psnr_u:34.34 psnr_v:31.47 
